Adj Close
2609.629883
2602.679932
2504.649902
2499.459961
2440.51001
2474.550049
2488.52002
2439.939941
2478.300049
2417.590088
2394.590088
2346.899902
2340.02002
2292.27002
2316.409912
2360.919922
2326.199951
2349.909912
2358.060059
2349
2389.860107
2413.360107
2382.850098
2309.570068
2278.75
2293.030029
2304.850098
2320.060059
2320.040039
2373.929932
2332.540039
2321.800049
2306.199951
2327.100098
2299.780029
2303.350098
2327.47998
2344.98999
2353.780029
2331.570068
2271.47998
2258.600098
2260.280029
2272.810059
2220.5
2212.48999
2169.340088
2255.76001
2243.870117
2263.610107
2212.48999
2177.01001
2268.26001
2209.959961
2258.110107
2326.75
2341.050049
2324.360107
2280.830078
2261.179932
2279.100098
2362.75
2361.399902
2363.300049
2370.97998
2364.830078
2348.76001
2322.120117
2351.699951
2290.23999
2275.820068
2286.040039
2350.110107
2341.830078
2402.969971
2408.040039
2376.939941
2405.209961
2428.919922
2422.929932
2424.399902
2426.100098
2412.800049
2480.709961
2476.98999
2464.120117
2483.310059
2438.48999
2451.23999
2445.52002
2488.48999
2495.120117
2496.699951
2533.72998
2528.850098
2516.090088
2492.26001
2448.27002
2464.580078
2444.669922
2481.23999
2486.699951
2508.320068
2522.659912
2491.530029
2480.47998
2503.139893
2549.939941
2474.560059
2459.459961
2448.939941
2394.01001
2404.350098
2454.5
2474.780029
2457.72998
2429.709961
2462.060059
2406.090088
2385.73999
2368.280029
2401.26001
2321.370117
2315.629883
2292.97998
2304.969971
2251.459961
2245.379883
2243.320068
2294.439941
2234.889893
2257.850098
2239.080078
2212.870117
2215.709961
2284.850098
2312.300049
2282.780029
2279.530029
2303.959961
2325.879883
2280.110107
2310.530029
2264.219971
2319.620117
2329.719971
2325.550049
2310.959961
2285.560059
2349.830078
2378.370117
2355.72998
2414.100098
2439.949951
2430.610107
2428.620117
2453.669922
2452.52002
2416.97998
2384.360107
2389.080078
2380.379883
2414.709961
2365.590088
2361.969971
2382.459961
2411.639893
2367.52002
2349.23999
2333.72998
2259.040039
2255.879883
2269.76001
2209.810059
2228.699951
2258.219971
2261.27002
2179.909912
2207.899902
2098.850098
2199.100098
2273.899902
2178.97998
2153.330078
2155.679932
2186.570068
2183.340088
1983.72998
2091.879883
2069.399902
1976.719971
1947.390015
1862.959961
1754.880005
1740.329956
1645.119995
1649.51001
1844.25
1779.01001
1628.329956
1717.709961
1711.290039
1770.030029
1696.680054
1615.75
1603.910034
1552.030029
1505.900024
1649.469971
1657.209961
1698.52002
1720.949951
1726.329956
1780.119995
1681.640015
1608.699951
1647.400024
1616.73999
1580.900024
1499.209961
1596.699951
1516.849976
1482.050049
1483.27002
1386.420044
1316.119995
1384.349976
1472.02002
1464.72998
1532.099976
1535.569946
1398.069946
1449.800049
1492.380005
1445.560059
1509.310059
1571.73999
1547.339966
1565.47998
1507.880005
1540.719971
1508.339966
1589.890015
1579.310059
1552.369995
1564.319946
1532.349976
1521.540039
1524.900024
1530.23999
1510.319946
1550.699951
1577.030029
1632.209961
1628.030029
1652.380005
1599.060059
1617.01001
1571.589966
1538.790039
1546.459961
1489.640015
1511.839966
1529.329956
1440.859985
1507.069946
1465.48999
1477.290039
1489.459961
1504.900024
1558.339966
1507.839966
1476.420044
1494.430054
1516.300049
1515.050049
1546.23999
1591.709961
1591.560059
1524.72998
1530.5
1541.709961
1534.359985
1470.660034
1467.969971
1442.819946
1441.22998
1387.719971
1441.829956
1425.430054
1391.469971
1377.839966
1322.849976
1321.01001
1353.73999
1299.589966
1293.849976
1268.640015
1358.280029
1371.640015
1426.099976
1431.5
1404.02002
1462.109985
1491.219971
1483.47998
1457.27002
1555.77002
1516.52002
1528.949951
1587
1545.199951
1501.800049
1528.589966
1551.599976
1602.630005
1621.869995
1606.709961
1561.609985
